cluster,block_height,output_index,derived_p2pkh_address,amount_btc,script_type,source
E,18413,0,16aKLQtNJrkN4ECVbbqtPSo7QDTNiX3QW1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18415,0,1NveX6a4KjHFBLtkQhUUq5iXb7QBLiWhNQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18417,0,1Dph4u1nzvG6rk6dsL9RCTSkLcnDeScXR1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18419,0,1H3ZpZcLekdBhwMPcNUkYbbjjbddku1VC4,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18420,0,15sKT9M3Q4K9z6DRjyqXJXUPwoa3WBCMoU,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18421,0,18d5aDbzPptKA6YHoL3aurEiJDkBzdfiYV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18422,0,13iidKfLjNrHjQYnZayEzjJiN319na6Vwb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18425,0,16rZbnj1J92LPpPeCvQEqxEF6Fi9uhtsEu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18427,0,1CHd4jy5Fngfb3jav1yxMcbGq6hRS6E5Eb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18428,0,1Hbmy5DfPvfJ6FRdiwkejGt5DvBM9DkMY5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18430,0,1FgeoHxzRqgSWTo3Dj1MzpJEUAZpn7472P,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18433,0,158QGzHsKT3tZ2Py96ujvWHYM49ryswCv3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18434,0,19r4bZ3gprnibuyVJFzaXBrxamXJWCQUsG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18436,0,1KZcXnudDTKX6L12Y4JnB6s1goHLQcyu3Z,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18438,0,1CoefbiPUAknx7i7USEwcz2bAGjZDW9iEf,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18439,0,1Nd8YWmLx91Lk9MbzGKw58GGmorVcPuNcA,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18441,0,16SegMx6B7HWJyb94gDsueSUTmQ3mzDHet,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18442,0,1DmxZSPpFTq1WLYHKaxTEL3XfZmLbFtnfM,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18443,0,1LRjtSoaW9eEmqEKqwrbx6jsoczCUcMWaV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18444,0,1HiSCMXV6JHKS6UtRGjhkdhsNVBk91Pnqb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18445,0,1JX5GfhPD7fqZAAm8iEgudcFoyfCkWtRLB,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18446,0,1E1imGpUVHcWZc624kAMmkxBxUzddPakJp,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18448,0,1GkRm15k1YEM8meRAauPCGSsPfBuoVQbWV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18449,0,1FJKFdZVpprUPZC4MRZH84VD387qJLQt2p,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18451,0,1EXNqjKXe8mFrAtLsVaqhWJwJRwsYoSg3i,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18452,0,18Jgi6Vr4QzDGdSk3WZx8micyAwfoU2TKU,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18455,0,1BBHTTuMs3HRHkgtxKqmMoksjk7g11V4i6,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18456,0,1Jpi6qaRE5Nm74NdCt9BoL8nFCysZYhjG2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18457,0,1KedH3TCf1AjSF6AKkfn1dHdECiqEaNuYx,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18458,0,1AGnF1zxsvevstu8MUJzETpaYUJ4AkFqUw,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18460,0,1JGtKtjn9c8LkmsTVFmc1LxehNnqCxui3k,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18464,0,19xUCuNZW4Fq8K31oY8zU4T3vvkh6QuxjM,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18466,0,19f12EvgohaQpTPHk94mmPqmi41TobP6h,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18467,0,17VaaGrZr6xwNWneiVQbMKHn1qf9hsHnf1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18470,0,16F8jU3iH24uU3uCDhj5j9mqvSR4zFUHXd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18472,0,133CKy7Q2L77VRe85BrCttxR9KMiFbQJho,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18474,0,1PDSCTeaWWmooy4SVu73wPGdaPAVGP7rgt,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18475,0,1HVkLRxcaauXmsikcTdPcfZ9VU3MbqkfSy,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18476,0,1HCBqDeQ7RZYWXY2q6mpSJRVaiLFMNzGCS,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18477,0,1H3WNMECz4NapEzgFyGVD6yJFjGjTbuKLQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18478,0,12YtwbLmMxRk22DS5VqHbXqcRjQRc9xrUo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18479,0,1Pxa5XAyuk4M8MgYQUfq5hRZ1pQ8R6MuvY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18481,0,12DEw7FEQzWC3n91aSJoeUbftgu4hQtggn,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18483,0,1N1WzrRL9ekECwSwuc4ZCuvjA9RCV5q2xR,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18485,0,1PpKrxTGy3aHYsMQTRrerKDiDar1S4FQvL,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18487,0,1Ezfb86G8dNjHUFFaSaTwsnbiXGcasvJiu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18489,0,1DL9S3YxdhxEy4P63xz2JK3djzmwSGE9k5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18490,0,12tywhigRdyYW5wnU7FmCncEv83iJwwy1E,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18491,0,18kNdojTWMx4frrQRMWPETKefZ9xocjqwe,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18494,0,1CJ71PvafHxsKjaa5EPE7MY2FaAtmvtBjZ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18497,0,142JxBhBWKaHCdRC3xsiftWzFog74cuYWN,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18498,0,1J6AB6N9ZTh7PFgKuFfouG5q8Ff7DMGJHb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18501,0,1AgJHnaYJiTSwqPkZ3ReMwAwNoV773XgmR,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18502,0,1En2kSwxyzfd4rRJGwMTDXQY6sqGkjNT5E,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18503,0,19P37xzMNX5yxYJJhR3PhW5DWt74ivqKx4,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18506,0,181jxezTs2VLWjYWUHoa8z5BCufNRdfRhE,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18507,0,17MuuEmqRJB62H7beaajeLA3K8dPP5QV7c,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18510,0,13PFN8Bciy2QA8NQZREgFTiJ1amFZp3Ao1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18511,0,1Lkt5Q7bgDyroeRMwshSQuAkbsdyvCXKbL,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18512,0,1GVWXYxafUR2Uip3jXwhhDCekVV8n3Tphh,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18513,0,1y2vYknji1c8T2TRSE3MJgRq2uQoGPbYW,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18514,0,12xmT7qzLBzX1CaL3W9PzMGRBF8pVH9Fqu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18515,0,15ZYjBWt74KAHujgiQNqx4CXSwbkMZRRZN,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18516,0,1PWN1r3459Q5UQCQE8XqspZjrJ8EcNeCbz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18517,0,1AM9cJjbEap5cRy38jFjfnSTwDZSkAXMKP,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18518,0,12u7ZGux4UFGVzH36tvCFUBb4dDmd2ZWoV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18519,0,1DkyCrJeeSnZutuHd1xmfmvjwai9zVewro,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18520,0,1Le1uVggweeJQG8ZyRsCwHqabsjFrD1UZu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18523,0,14reRmNj4tBXtkJCEPMiKao46mG6BT1SU3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18524,0,1GFsFGzwnTSK5SZ6Yk2LMx8Dg6rDUKC8VK,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18525,0,17zXKFr7oxioTnmaQ6iQcWaSB8Aj6CmYa2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18526,0,1A4Rwyxym3Act2V5RDRSuqcqckcK2d4eoV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18527,0,17yboFy3LZthVJkC4UrwCr8eCny7HmqCF4,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18530,0,15UJ4nERt9Ske28sN79vyoDuWtRiP2tRKG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18531,0,1HoyPva6orJcgDLgDkykjW9Ra9HN4WAaNS,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18533,0,1MfjaiKtf6KD2J35s54QeD5vvbfharfpwM,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18535,0,1KT1BMTBaAB113EDSi4UHWDuvM3LRUMyW6,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18536,0,15fwFno41QP8adF1M2WuNb8FCECxuVbXAD,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18537,0,1DWFkBYgjhsWBPghxqQUKpZiSF8PBNjZWo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18539,0,1M5s5fRfifLhwJXxV5ZZZ31YgY7cCrz5Hb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18541,0,14vr9EYv3uG5Ps7d6hFxXPSonFAkRW9y9i,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18542,0,1MmHvSDMg3cMgSJS1kaesjmKY91dzBPsUr,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18545,0,1Heoy9SrBjxn2LbRUcUCgBzWBkLEeXfTEG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18546,0,1LpDytDcz98uWDvUUGSHeWYXoxFrWARd2t,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18547,0,1Kggz2V5ZrgPoZBFCvg6Xxj83NVGfTSLEu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18550,0,1FqTnj8nJPh8CAXUfktv2yhA6PBnnNKBFZ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18551,0,18wFDHQWaK46nJd74cJEjWaFTXWfMntMa5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18553,0,1Gi1H176Ab87a87bPY2hCdHSgsa47mqFGA,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18554,0,1N4YWrX4g16pLR9a6M3P8LAauGfmF2vqSe,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18555,0,16NoNnnh5tLHoLc8hx47BXjnUEVMoBFxeP,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18556,0,1Kk75QFS1WvfjpQ5sCoJcyjNpL4MycLXWF,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18558,0,1ggqRckxjn9PvdGkiKd1J19d9GzzauFuo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18560,0,12mEwXDsqxBwfFQP4RVqVSXNLRpCg7ynCy,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18562,0,1JtCBgQucKnV4j9nUYgVvrfYDGH4X3KHsu,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18566,0,1NNa8SPD7KrRDSakiR6ZG5EXi7q5tgXycY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18568,0,1458AExfUS9hWWCYN2tsyuguRPzUTcMSG9,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18569,0,16HSL9N5ewGidVBt92h4DPA5Foppi1yfE5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18570,0,1EPf5xkmPTzBJVtzyW2WHV2Wob9Mkkxp42,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18571,0,1DbEcVqQPMfRL3igwktYanyeLs9unVTgen,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18573,0,1L6RqHN429YXa1KtSZnMpgggXMMCkfnFw2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18574,0,1GDyCu66mHd1aXy9L9EPSVwKtn8hkgisbm,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18575,0,1LV8K4MSTnDz3S7Vtvc61BQmHfCfx79KB1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18576,0,15W4xhBkPeyikKSpqwk5PFvzJpHH5rkVUX,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18577,0,1NTqx7YQgDCFSKiubiujCM9chsYXD9h8kS,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18580,0,1HUWhetirRpQKFAYASkTLcSLbqiMetAFff,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18581,0,1Dtu4KNwkV7uo4Hss5stjuyrGMvK3DtMyN,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18583,0,112iqiL5JWe3FNbLfmHC57AA46Sdsz1qKy,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18584,0,1FvjXL8KCmpb9p4kfxG6EVuqixaVCHCmrd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18586,0,1PmoGuCUx1vmFGN5LAVNgzohCvyp9LewG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18589,0,12cYh4N8FJZporq2U74iAwHUQZzSGSzGwc,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18591,0,14yBVEZ8Qqcd1Uwxh1juAeXNv5bXd9iwVz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18593,0,1EREhJG947Y6ZyLDMhSj9mrfzRDNsz1st2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18594,0,12d4cFRxuV8NZ6CF396ML7QGs9o9JRe4Mw,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18596,0,19WWRaPgAStbhLWdfW9yGQJXTcDz2c4WJb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18598,0,17fH5EDhqatkvKNNuXLgNa4HjG8MEnKuTa,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18601,0,1HmirCdaefqEm73ayvqmzdUj3kWsd4qygm,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18603,0,15oYQ6LtXnj5ZxXJun5ZnggHwRZ6mPHCNz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18605,0,1QMP3fBxqFuX3UNpeZkrh9JDefGVS1hiG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18607,0,1BMVrJDMLiWfis25FfSYmMAmZoHYNXVsz7,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18609,0,1D7Zc8bKhPsTHNP8NtYjqVuvT9npzkpjF3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18610,0,1ByPZi1ysEid7PaeF3GtZxBGRA5pMNKKDR,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18612,0,14fMbW5DsEtm2fziKNrGo21FvzYR2KGvmc,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18614,0,1PcoDb79QFMh9A8kPYhoNjSkLgxdvcSSby,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18616,0,19MJn8u1w9rmxf6RCTn5z4ZcAozyKyWB6m,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18617,0,1FZBDRqug7vMKNYHyo2d45fmX4mvidh5Ho,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18618,0,1MUad6T1XYiM87Mp1vBLoVhSUCpZz7eMkN,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18619,0,13qXcQryRjxVLujLBPtGTnZNFKAAyt3kwJ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18621,0,1PBeFo6z2jepNpJrrKfa5gqNcN3mTdJAg2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18622,0,13ao6stvZrYFvcVz29KmEcfYZT7mk51vaw,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18623,0,13VrpQkDazqjgQ2FKPNCvscVrD1nNcwTX6,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18624,0,12Sgpg6Az6LN21Cbp33YerseVqQcHvxMz9,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18626,0,1EhqjF8tDzWLvZKUNmdKtgyt43efJACqY3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18628,0,18dV43L25RS4UUrx8bgrgbjs6E1XydJvBQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18629,0,1D9hhJNdYzXAg5xR82mifr1A2XT5TGjU3v,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18630,0,15X7MfkcXQSLYWfQoSdbaGPvhBDEFkT2Gb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18631,0,1McB6BaBst7u5Tj172qWDxW6LVLaeDfBCm,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18632,0,1AyezkYbzzonWWBMGf99b4s8u2TpVCuaj,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18633,0,158s3hR4FD1KJRsX4RZs4k7gJ1Z4iSmgkR,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18634,0,124qoyr3CVVsY1fYuoqX8pa4r889nGVFfb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
E,18636,0,1F6oAMdp4Qg9Aisq1oztp7rAocWW8pCBvY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
